iter	Logloss
448	0.01905808215
449	0.01902723632
450	0.01902118018
451	0.01900403458
452	0.0189875898
453	0.01898200068
454	0.01895873685
455	0.0189456693
456	0.01892989082
457	0.01891639937
458	0.01890143722
459	0.01889354651
460	0.01887802396
461	0.018867027
462	0.0188601164
463	0.01880933145
464	0.01877135747
465	0.01875708655
466	0.01875139863
467	0.01874570532
468	0.0187320291
469	0.01871745373
470	0.01871176643
471	0.01869515403
472	0.01868925465
473	0.01868424036
474	0.01866832811
475	0.01863475381
476	0.01862963669
477	0.01861130318
478	0.01859943057
479	0.01859199472
480	0.01858583536
481	0.01856525991
482	0.01854723811
483	0.01853493803
484	0.01851575586
485	0.01850099367
486	0.01848558243
487	0.01845425052
488	0.01845425052
489	0.01843095259
490	0.01840468981
491	0.01839178954
492	0.01837194096
493	0.01835664285
494	0.01835664285
495	0.01835668941
496	0.01835664933
497	0.01834922009
498	0.01834324478
499	0.01831522561
500	0.01829546479
501	0.01828984592
502	0.01827398975
503	0.0182396186
504	0.01823958683
505	0.01823449757
506	0.01822105557
507	0.01819853101
508	0.01818056324
509	0.01817478359
510	0.01816521925
511	0.01815589556
512	0.01815590053
513	0.01812541303
514	0.0180996882
515	0.01808968378
516	0.0180590627
517	0.01804202048
518	0.01803401069
519	0.01802589647
520	0.01800836625
521	0.01797097605
522	0.0179633405
523	0.01796331399
524	0.01795392398
525	0.0179333604
526	0.01792951995
527	0.01792954464
528	0.01792949899
529	0.01790444079
530	0.01789090069
531	0.01788711206
532	0.01787435702
533	0.01786190595
534	0.01785235818
535	0.01782488265
536	0.01781677518
537	0.01781677518
538	0.01781677518
539	0.01781677518
540	0.01781677518
541	0.01781677518
542	0.01781677518
543	0.01781677518
544	0.01781677518
545	0.01781677518
546	0.01781677518
547	0.01781677518
548	0.01780437968
549	0.01779728858
550	0.01778530171
551	0.01778526933
552	0.01778531098
553	0.01778524035
554	0.01778530728
555	0.01778530728
556	0.01778530205
557	0.01778535016
558	0.01778532947
559	0.01778532825
560	0.01778528722
561	0.01778531472
562	0.01778535821
563	0.01778515392
564	0.0177793306
565	0.0177793306
566	0.0177793306
567	0.0177793306
568	0.0177793306
569	0.0177793306
570	0.0177793306
571	0.0177793306
572	0.0177793306
573	0.0177793306
574	0.0177793306
575	0.0177793306
576	0.01777252869
577	0.01777254505
578	0.01777255184
579	0.0177721126
580	0.01777213886
581	0.01776144175
582	0.01774962625
583	0.01773605995
584	0.01773032702
585	0.01773032702
586	0.01773039953
587	0.01773039953
588	0.0177303807
589	0.01773036495
590	0.01773038504
591	0.0177303733
592	0.01773037018
593	0.01773037825
594	0.01773035327
595	0.01773039518
596	0.0177304048
597	0.01773041679
598	0.01773036253
599	0.01773037051
600	0.01773041118
601	0.01773036368
602	0.01773038186
603	0.01773040009
604	0.01773042906
605	0.01773043923
606	0.0177300497
607	0.0177300497
608	0.0177300497
609	0.0177300497
610	0.0177300497
611	0.01773001268
612	0.01773001268
613	0.01773001268
614	0.01773001268
615	0.01773001268
616	0.01773001268
617	0.01773001268
618	0.01773001268
619	0.01773001268
620	0.01773001268
621	0.01773001268
622	0.01773001268
623	0.01773001268
624	0.01773001268
625	0.01773001268
626	0.01773001268
627	0.01773001268
628	0.01773001268
629	0.01773001268
630	0.01773001268
631	0.01773001268
632	0.01773001268
633	0.01773001268
634	0.01773001268
635	0.01773001268
636	0.01773001268
637	0.01773001268
638	0.01773001268
639	0.01773001268
640	0.01773001268
641	0.01773001268
642	0.01770829518
643	0.01770829178
644	0.01770831801
645	0.01770833462
646	0.01770832172
647	0.01770834825
648	0.01770835222
649	0.01770835902
650	0.01770836734
651	0.01770834515
652	0.01770836832
653	0.01770838731
654	0.01770839442
655	0.01770839847
656	0.01770843514
657	0.01770832935
658	0.01770843208
659	0.0177083818
660	0.01770839074
661	0.01770835743
662	0.01770795678
663	0.01770795678
664	0.01770796602
665	0.01770796602
666	0.01770803542
667	0.01770801045
668	0.01770802402
669	0.01770803144
670	0.01770803144
671	0.01770803144
672	0.01770803144
673	0.01770803144
674	0.01770803144
675	0.01770799534
676	0.01770793367
677	0.01770793367
678	0.01770793367
679	0.01770793367
680	0.01770793367
681	0.01770793367
682	0.01770793367
683	0.01770793367
684	0.01770793367
685	0.01770793367
686	0.01770793367
687	0.01770793367
688	0.01770793367
689	0.01770794751
690	0.0177080151
691	0.01770796607
692	0.01770797687
693	0.01770802344
694	0.0177079577
695	0.0177079429
696	0.01770800434
697	0.01770797594
698	0.01770799659
699	0.01770798857
700	0.01770799251
701	0.01770798203
702	0.01770795672
703	0.01770795672
704	0.01770795672
705	0.01770801442
706	0.0177080033
707	0.0177080033
708	0.0177080033
709	0.0177080033
710	0.01770799252
711	0.01770799191
712	0.01770800206
713	0.01770800206
714	0.01770800206
715	0.01770800206
716	0.01770800206
717	0.01770802708
718	0.01770799592
719	0.01770798509
720	0.01770799682
721	0.017707995
722	0.017707995
723	0.01770800888
724	0.01770799559
725	0.01770799559
726	0.01770799315
727	0.01770800395
728	0.01770800395
729	0.01770800395
730	0.01770800395
731	0.01770800395
732	0.01770800395
733	0.01770800395
734	0.01770800395
735	0.01770800395
736	0.01770800395
737	0.01770802399
738	0.01770798758
739	0.01770803693
740	0.01770800856
741	0.01770800856
742	0.01770807707
743	0.01770806315
744	0.01770804067
745	0.01770806904
746	0.01770808321
747	0.0177080422
748	0.01770805144
749	0.0177080518
750	0.01770808846
751	0.01770807181
752	0.01770807151
753	0.01770807153
754	0.01770807058
755	0.01770809619
756	0.01770808138
757	0.01770808077
758	0.0177081036
759	0.01770809365
760	0.01770818218
761	0.01770777506
762	0.01770773773
763	0.01768646628
764	0.01768119672
765	0.01766151732
766	0.01764071432
767	0.01762806013
768	0.0176191226
769	0.01759224374
770	0.01757977365
771	0.01757982518
772	0.0175798276
773	0.01757982021
774	0.01757980699
775	0.01757982454
776	0.01757983163
777	0.0175686111
778	0.01755617071
779	0.01755575092
780	0.01755575092
781	0.01755575092
782	0.01755575092
783	0.01755575092
784	0.01755575092
785	0.01755575092
786	0.01755575092
787	0.01755575092
788	0.01755575092
789	0.01755575092
790	0.01755575092
791	0.01755575092
792	0.01755578115
793	0.01755578115
794	0.01755578115
795	0.01755578115
796	0.01755578115
797	0.01755578115
798	0.01755578115
799	0.01755578115
800	0.01755578115
801	0.01755574445
802	0.01755575771
803	0.01755575771
804	0.01755575771
805	0.01754847781
806	0.01754849383
807	0.0175485244
808	0.01754851608
809	0.01754851872
810	0.01754810294
811	0.01754811503
812	0.01754810977
813	0.01754810977
814	0.01754812642
815	0.01754812116
816	0.01754814738
817	0.0175481465
818	0.0175481465
819	0.0175481465
820	0.0175481465
821	0.0175481465
822	0.0175481465
823	0.0175481465
824	0.0175481465
825	0.0175481465
826	0.0175481465
827	0.0175481465
828	0.0175481465
829	0.0175481465
830	0.0175481465
831	0.01754812678
832	0.01754810237
833	0.01754810204
834	0.0175481483
835	0.01754811286
836	0.01754812797
837	0.01754812797
838	0.01754812797
839	0.01754812797
840	0.01754812797
841	0.01754812797
842	0.01754811783
843	0.01754811783
844	0.01754811783
845	0.01754811783
846	0.01754811783
847	0.01754811783
848	0.01754811783
849	0.01754811783
850	0.01754811783
851	0.0175481104
852	0.01754814925
853	0.01754813536
854	0.01754123278
855	0.01754124849
856	0.01754124946
857	0.0175408755
858	0.01754086629
859	0.01754086782
860	0.01754087335
861	0.01754087335
862	0.01754087335
863	0.01754087335
864	0.01754084591
865	0.01754084591
866	0.0175408595
867	0.01754086661
868	0.01754086661
869	0.0175408456
870	0.01754089035
871	0.01754089035
872	0.01754086812
873	0.01754088047
874	0.01754088047
875	0.01754088047
876	0.01754088047
877	0.01754088205
878	0.01754088205
879	0.01754088205
880	0.01754088205
881	0.01754088205
882	0.01754088205
883	0.01754088205
884	0.01754088205
885	0.01754088205
886	0.01754088205
887	0.01754088205
888	0.01754088205
889	0.01754088205
890	0.01754088205
891	0.01754088205
892	0.01754088205
893	0.01754088205
894	0.01754091348
895	0.01754093908
896	0.01754095641
897	0.01754095641
898	0.01754091104
899	0.01754091104
900	0.01754095513
901	0.01754091657
902	0.01754096161
903	0.01754096161
904	0.01754096161
905	0.01754096161
906	0.01754096161
907	0.01754098166
908	0.01754094187
909	0.01754090794
910	0.01754099308
911	0.01754099308
912	0.01754099308
913	0.01754097336
914	0.01754096224
915	0.01754096224
916	0.01754097614
917	0.01754097767
918	0.01754093973
919	0.01754093973
920	0.01754093973
921	0.01754093973
922	0.01754093973
923	0.01754093541
924	0.01754096842
925	0.01754095546
926	0.01754097644
927	0.01754097212
928	0.01754097212
929	0.01754097212
930	0.01754097212
931	0.01754097212
932	0.01754097212
933	0.01754097212
934	0.01754097212
935	0.01754097212
936	0.01754097212
937	0.01754097212
938	0.01754098416
939	0.01754099856
940	0.01754091497
941	0.01754091497
942	0.01754091497
943	0.01754091497
944	0.01754091497
945	0.01754091497
946	0.01754097483
947	0.01754098346
948	0.01751594138
949	0.01750773647
950	0.01750773647
951	0.01750773647
952	0.01750773647
953	0.01750777286
954	0.01750776765
955	0.01750775712
956	0.01750773432
957	0.01750777352
958	0.01750776982
959	0.01750777229
960	0.01750777597
961	0.01750776765
962	0.01750778464
963	0.01750780737
964	0.01750779103
965	0.01750777869
966	0.01750780334
967	0.01750772378
968	0.01750776573
969	0.01750772935
970	0.01750739868
971	0.01750734314
972	0.01750734314
973	0.01750734314
974	0.01750734314
975	0.01750734314
976	0.01750734314
977	0.01750734314
978	0.01750734314
979	0.0175073783
980	0.01750740424
981	0.01750740424
982	0.01750740424
983	0.01750734163
984	0.01750734163
985	0.01750734747
986	0.01750734747
987	0.01750736814
988	0.01750733916
989	0.01749496153
990	0.01749496153
991	0.01749089004
992	0.01748050823
993	0.01746892585
994	0.01745478242
995	0.01744749635
996	0.01741092562
997	0.01740262623
998	0.01740259354
999	0.01740259354
